organism_taxonomy_id,organism_taxonomy_name,organism_title,biosample_accession,biosample_url,is_bioproject,bioproject_label,bioproject_label_id,bioproject_url,attr_strain,attr_geo_loc_name,attr_isol_growth_condt,attr_lat_lon,attr_num_replicons,attr_ref_biomaterial,attr_isolation_source,attr_isolate,attr_metagenomic,attr_sample_type,attr_metagenome_source,attr_derived_from,id_sra,attr_external_id,attr_submitter_id,attr_assembly_quality,attr_completeness_estimated,attr_contamination_estimated,attr_environment_biome,attr_environment_feature,attr_environment_material,attr_geographic_location_country_and_or_sea,attr_geographic_location_latitude,attr_geographic_location_longitude,attr_investigation_type,attr_metagenomic_source,attr_project_name,attr_sample_derived_from,attr_sample_name,attr_scientific_name,attr_taxa_id,attr_broad_scale_environmental_context,attr_depth,attr_elevation,attr_environmental_medium,attr_local_environmental_context,attr_broker_name,attr_altitude,attr_biomaterial_provider,attr_temperature,attr_env_broad_scale,attr_source_material_id,attr_elev,attr_env_local_scale,attr_env_medium,attr_sra_for_reads,attr_host,attr_mag,attr_bin_id,attr_type_material,attr_samp_collect_device,attr_samp_mat_process,attr_size_frac,attr_rel_to_oxygen,attr_run_accession,attr_bio_project_for_reads,attr_sra_run_accession,attr_sra_experiment_accession,attr_bio_sample_for_sra_reads,attr_e_lmsg_genome_id,attr_e_lmsg_link,attr_isolate_name_alias,attr_tax_id,attr_culture_collection,attr_other_cc,attr_history,attr_link,attr_medium1,attr_medium1_url,attr_repository,attr_source_area,attr_temperature_from,attr_type_status,attr_validity,attr_temperature_to,attr_medium2,attr_medium2_url,attr_samp_store_temp,attr_sra_bio_samples,attr_replicate,attr_description_gtdb_taxonomy,attr_salinity_ppt,attr_do_mgper_l,attr_orp_m_v,attr_ph,attr_temperature_cel,attr_turbidity_ntu,attr_suspended_solids_mgper_l,attr_chl_a_ugper_l,attr_attributes,attr_biotic_relationship,attr_estimated_size,attr_locus_tag_prefix,doi_label,doi_url,attr_lineage,id_geo,ncbi_label,ncbi_url,attr_source_name,attr_treatment,attr_nitrate,attr_org_particles,attr_oxy_stat_samp,attr_samp_salinity,attr_samp_store_dur,attr_wastewater_type,attr_geographic_location_depth,attr_water_environmental_package,attr_reactor,attr_limitation,attr_assembly_method_and_version,attr_quality_assessment_method_and_version,attr_genome_coverage,attr_mapping_method_and_version,attr_note,attr_conductivity,attr_sra,attr_ammonium,attr_dissolved_carbon_dioxide,attr_dissolved_organic_carbon,attr_gtdb_taxonomy_kingdom,attr_gtdb_taxonomy_phylum,attr_gtdb_taxonomy_class,attr_gtdb_taxonomy_order,attr_gtdb_taxonomy_family,attr_gtdb_taxonomy_genus,attr_gtdb_taxonomy_species,attr_metagenomic_otu,attr_methane,attr_nitrogen,attr_organic_carbon,attr_oxygen,attr_phosphate,attr_region,attr_site_name,attr_sulfate,attr_chloride,attr_ferric_iron,attr_ferrous_iron,attr_fluoride,attr_iron,attr_nitrite,attr_total_phosphorus,attr_swedish_lake_code,attr_total_dissolved_nitrogen,attr_aluminimum,attr_calcium,attr_silicon,attr_copper,attr_magnesium,attr_manganese,attr_chlorophyll,attr_nitrile_nitrite,attr_ice_thickness,attr_annotation_method,attr_biosamplemodel,attr_geographic_location_country_and_or_atlantic_ocean,attr_geographic_location_region_and_locality,attr_mapping_method,attr_quality_assessment_method,attr_refinement_method,attr_geographic_location_elevation,attr_soil_environmental_package,attr_update,attr_biome,attr_feature,attr_material,attr_gold_stamp_id,attr_gram_staining,attr_type_strain,attr_isolation_site,attr_assembly,attr_exp_condition_tag,attr_host_tissue_sampled,attr_env_feature,attr_env_biome,attr_env_material,attr_host_subject_id,attr_samp_size,attr_genotype,attr_tissue,attr_condition,attr_culture_type,attr_temperature_optimum,attr_diseases,attr_temperature_range,attr_trophic_level,attr_sample_number,attr_carbon_source,attr_nitrogen_source,attr_copper_concentration,attr_alkalinity_carbonate_bicarbonate,attr_salinity,attr_bin_number,attr_depth_m,attr_unique_genome_name,attr_name,attr_value,attr_lake_code,attr_analysis_project_type,attr_number_of_contigs,attr_16_s_recovered,attr_16_s_recovery_software,attr_decontamination_software,attr_bin_parameters,attr_reassembly_post_binning,attr_total_assembly_size,attr_contig_l50,attr_relative_coverage_anaerobic_srr10097246,attr_relative_coverage_anoxic_srr10375098,attr_relative_coverage_infiltration_srr10097247,attr_relative_coverage_low_p_h_srr10097245,attr_relative_coverage_oxic_srr10375099,attr_relative_coverage_reference_srr10375097,attr_funding_program,attr_greengenes_id,attr_motility,attr_isolation_comments,attr_gene_calling_method,attr_sporulation,attr_country,attr_cell_shape,attr_description,attr_growth_conditions,attr_dna_treatment,attr_pacbio_sequencing_chemistry,attr_development_stage,attr_agent,attr_id,attr_subsource_note,attr_potential_metabolism,attr_assembly_method,attr_assembly_method_version,attr_mapping_method_version,attr_quality_assessment_method_version,attr_subsrc_note,attr_culture,attr_mutation,attr_finishing_strategy,attr_geographic_location,attr_sample_comment
2304002,Methylococcales bacterium,MIMAG Metagenome-assembled Genome sample from Methylococcales bacterium,SAMN27163676,https://www.ncbi.nlm.nih.gov/biosample/SAMN27163676,True,PRJNA730330,730330,https://www.ncbi.nlm.nih.gov/bioproject/730330,,China:Esturies of South China,,22.58254766 N 113.5509539 E,,,estuarine open water surface layer,HEM.12,1,metagenomic assembly,estuary metagenome,"SAMN19228553,SAMN19228554,SAMN19228555",,,,,,,,,,,,,,,,,,,,,0.5 m,,,,,,,,estuarine biome [ENVO:01000020],,,estuarine open water surface layer [ENVO:01001315],estuarine water [ENVO:01000301],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__UBA10906;s__UBA10906 sp003542275,0.22,6.47,221.26666666666665,7.6433333333333335,20.466666666666665,19.200000000000003,5,14.18966666666668,HEM.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304002,Methylococcales bacterium,MIMAG Metagenome-assembled Genome sample from Methylococcales bacterium,SAMN27163644,https://www.ncbi.nlm.nih.gov/biosample/SAMN27163644,True,PRJNA730330,730330,https://www.ncbi.nlm.nih.gov/bioproject/730330,,China:Esturies of South China,,22.91858302 N 113.60006 E,,,estuarine open water surface layer,DJN.4,1,metagenomic assembly,estuary metagenome,"SAMN19228547,SAMN19228548,SAMN19228549",,,,,,,,,,,,,,,,,,,,,0.5 m,,,,,,,,estuarine biome [ENVO:01000020],,,estuarine open water surface layer [ENVO:01001315],estuarine water [ENVO:01000301],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__;s__,9.056666666666667,4.346666666666667,260.5333333333333,7.599999999999999,20.4,36.199999999999996,30.666666666666657,2.906444444444445,DJN.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173365,Methylobacter tundripaludum,MIMAG Metagenome-assembled Genome sample from Methylobacter tundripaludum,SAMN27301931,https://www.ncbi.nlm.nih.gov/biosample/SAMN27301931,True,PRJNA823399,823399,https://www.ncbi.nlm.nih.gov/bioproject/823399,,Canada: Waterloo,,43.44 N 80.58 W,,,leachate from a leachate well at an active municipal landfill in Southern Ontario,SO_2017_LW4 bin 69,1,metagenomic assembly,landfill metagenome,This BioSample is a metagenomic assembly obtained from the Leachate well 137-91 landfill metagenome BioSample: SAMN10863920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landfill [ENVO:00000533],,,landfill [ENVO:00000533],leachate [ENVO:00002141] | anthropogenic environmental material [ENVO:0010001],,,,,,144 mm 0.1 micron PES filter,"DNA extraction with MoBio Powersoil kit, Illumina HiSeq sequencing PE 150 bp",0.1 micron,anaerobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051955,Methylobacter sp.,MIMAG Metagenome-assembled Genome sample from Methylobacter sp.,SAMN27301930,https://www.ncbi.nlm.nih.gov/biosample/SAMN27301930,True,PRJNA823399,823399,https://www.ncbi.nlm.nih.gov/bioproject/823399,,Canada: Waterloo,,43.44 N 80.58 W,,,leachate from a leachate well at an active municipal landfill in Southern Ontario,SO_2017_LW4 bin 67,1,metagenomic assembly,landfill metagenome,This BioSample is a metagenomic assembly obtained from the Leachate well 137-91 landfill metagenome BioSample: SAMN10863920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landfill [ENVO:00000533],,,landfill [ENVO:00000533],leachate [ENVO:00002141] | anthropogenic environmental material [ENVO:0010001],,,,,,144 mm 0.1 micron PES filter,"DNA extraction with MoBio Powersoil kit, Illumina HiSeq sequencing PE 150 bp",0.1 micron,anaerobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,Methylomonas sp.,MIMAG Metagenome-assembled Genome sample from Methylomonas sp.,SAMN27301917,https://www.ncbi.nlm.nih.gov/biosample/SAMN27301917,True,PRJNA823399,823399,https://www.ncbi.nlm.nih.gov/bioproject/823399,,Canada: Waterloo,,43.44 N 80.58 W,,,leachate from a leachate well at an active municipal landfill in Southern Ontario,SO_2017_LW3 bin 4,1,metagenomic assembly,landfill metagenome,This BioSample is a metagenomic assembly obtained from the leachate well 3 2017 metagenome BioSample: SAMN27259106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landfill [ENVO:00000533],,,landfill [ENVO:00000533],leachate [ENVO:00002141] | anthropogenic environmental material [ENVO:0010001],,,,,,144 mm 0.1 micron PES filter,"DNA extraction with MoBio Powersoil kit, Illumina HiSeq sequencing PE 150 bp",0.1 micron,anaerobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051955,Methylobacter sp.,MIMAG Metagenome-assembled Genome sample from Methylobacter sp.,SAMN27301845,https://www.ncbi.nlm.nih.gov/biosample/SAMN27301845,True,PRJNA823399,823399,https://www.ncbi.nlm.nih.gov/bioproject/823399,,Canada: Waterloo,,43.44 N 80.58 W,,,water from a groundwater well adjacent to an active municipal landfill in Southern Ontario,SO_2017_GW1 bin 29,1,metagenomic assembly,landfill metagenome,This BioSample is a metagenomic assembly obtained from the groundwater well 1 2017 metagenome BioSample: SAMN27259105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water well [ENVO:01000002],,,water well [ENVO:01000002],groundwater [ENVO:01001004],,,,,,144 mm 0.1 micron PES filter,"DNA extraction with MoBio Powersoil kit, Illumina HiSeq sequencing PE 150 bp",0.1 micron,anaerobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760988,Methylomagnum ishizawai,Methylomagnum ishizawai RS11D-Pr,SAMD00172935,https://www.ncbi.nlm.nih.gov/biosample/SAMD00172935,True,PRJDB8374,733712,https://www.ncbi.nlm.nih.gov/bioproject/733712,RS11D-Pr,"Japan:Aichi, Anjo, Anjo Agricultural and Extension Centre",10.1099/ijsem.0.000451,34.97 N 137.07 E,8,10.1099/ijsem.0.000451,,,,,,,,,,,,,,,,,,,,,Genome sequencing of methane-oxidizing bacterium Methylomagnum ishizawai RS11D-Pr,,Methylomagnum ishizawai,,,,,,,,,,,,cropland,,,paddy field,rice rhizosphere,,,,,type strain of Methylomagnum ishizawai,,,,aerobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free living,5.20 Mbp,MishRS11D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702114,Methylomonas koyamae,Methylomonas koyamae Fw12E-Y,SAMD00171893,https://www.ncbi.nlm.nih.gov/biosample/SAMD00171893,True,PRJDB8300,730434,https://www.ncbi.nlm.nih.gov/bioproject/730434,Fw12E-Y,"Japan:Aichi, Anjo, Aichi Agricultural Research Center",10.1099/ijs.0.035261-0,34.97 N 137.07 E,2,10.1099/ijs.0.035261-0,,,,,,,,,,,,,,,,,,,,,Genome sequencing of methane-oxidizing bacterium Methylomonas koyamae Fw12E-Y,,Methylomonas koyamae,,,,,,,,,,,,cropland,,,paddy field,flood water,,,,,type strain of Methylomonas koyamae,,,,aerobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free living,5.1 Mbp,MKFW12EY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493385,Methylogaea oryzae JCM 16910,MIGS Cultured Bacterial/Archaeal sample from Methylogaea oryzae JCM 16910,SAMD00000538,https://www.ncbi.nlm.nih.gov/biosample/SAMD00000538,True,PRJDB848,243749,https://www.ncbi.nlm.nih.gov/bioproject/243749,JCM 16910,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,NBRP : Genome information of microbial organism related human and environment,,JCM 16910,,,,,,,,,,,,bacteria,,,NA,NA,,,,,type strain of Methylogaea oryzae,,,,,,,,,,,,,,JCM: 16910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JCM16910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294261,Methylomonas koyamae JCM 16701,MIGS Cultured Bacterial/Archaeal sample from Methylomonas koyamae JCM 16701,SAMD00000536,https://www.ncbi.nlm.nih.gov/biosample/SAMD00000536,True,PRJDB819,243728,https://www.ncbi.nlm.nih.gov/bioproject/243728,JCM 16701,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,NBRP : Genome information of microbial organism related human and environment,,JCM 16701,,,,,,,,,,,,bacteria,,,NA,NA,,,,,type strain of Methylomonas koyamae,,,,,,,,,,,,,,JCM: 16701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JCM16701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493385,Methylogaea oryzae JCM 16910,Methylogaea oryzae JCM 16910,SAMD00172921,https://www.ncbi.nlm.nih.gov/biosample/SAMD00172921,True,PRJDB8373,733711,https://www.ncbi.nlm.nih.gov/bioproject/733711,E10,Uruguay:Treinta y Tres,10.1099/ijs.0.028274-0,32.92 S 54.83 W,1,10.1099/ijs.0.028274-0,,,,,,,,,,,,,,,,,,,,,Genome sequencing of methane-oxidizing bacterium Methylogaea oryzae JCM16910,,Methylogaea oryzae,,,,,,,,,,JCM,,cropland,,,paddy field,soil-water interface,,,,,type strain of Methylogaea oryzae,,,,aerobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free living,4.02 Mbp,MoryE10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432792,Methylocaldum marinum,Methylocaldum marinum,SAMD00066775,https://www.ncbi.nlm.nih.gov/biosample/SAMD00066775,True,PRJDB5306,403957,https://www.ncbi.nlm.nih.gov/bioproject/403957,S8,"Japan: Kagoshima, Kagoshima Bay",10.1099/ijs.0.063503-0,,1,,,,,,,,,,,,,,,,,,,,,,Genome sequence of Methylocaldum marinum,,Methylocaldum,,,,,,,,,,,,marine sediment,,,marine sediment,sediment,,,,,type strain of Methylocaldum marinum,,,,,,,,,,,,,,,,,,,,,,,type strain,,,,,,,,,,,,,,,,,,,,sS8,DOI,http://dx.doi.org/10.1099/ijs.0.063503-0.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839024,Methylobacter sp. S3L5C,MIGS Cultured Bacterial/Archaeal sample from Methylobacter sp. S3L5C,SAMN19324323,https://www.ncbi.nlm.nih.gov/biosample/SAMN19324323,True,PRJNA732575,732575,https://www.ncbi.nlm.nih.gov/bioproject/732575,S3L5C,"Finland: Lake Lovojarvi, Lammi (Hameenlinna)",Liquid NMS media and NMS agar media cultivation at +5 degrees of Celsius.,61.07 N 25.03 E,1,"Unpublished. Antti J Rissanen, Tampere University, Tampere, Finland.",hypoxic lake water,,,,,,SRS9076713,,,,,,,,,,,,,,,,,,,,5.75 meters,,,,,,,,freshwater biome,,,lake,lake water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933926,Methylococcaceae bacterium,PMV_6,SAMN23768581,https://www.ncbi.nlm.nih.gov/biosample/SAMN23768581,True,PRJNA777757,777757,https://www.ncbi.nlm.nih.gov/bioproject/777757,,Romania: Movile Cave,,43.8 N 28.58 E,,,"Upper gallery; floor level, 50-70 cm from the wall",PMV_6.23,1,metagenomic assembly,sediment metagenome,This BioSample is a metagenomic assembly obtained from the sediment metagenome BioSample: SAMN22875105,,,,,,,,,,,,,,,,,,,,,0-5 cm,,,,,,,,cave [ENVO:00000067],,25 m,cave floor [ENVO:01000019],sediment [ENVO:00002007],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933926,Methylococcaceae bacterium,PMV_2,SAMN23768534,https://www.ncbi.nlm.nih.gov/biosample/SAMN23768534,True,PRJNA777757,777757,https://www.ncbi.nlm.nih.gov/bioproject/777757,,Romania: Movile Cave,,43.8 N 28.58 E,,,"Upper gallery; floor level, 50-70 cm from the wall",PMV_2.70_sub,1,metagenomic assembly,sediment metagenome,This BioSample is a metagenomic assembly obtained from the sediment metagenome BioSample: SAMN22875102,,,,,,,,,,,,,,,,,,,,,0-5 cm,,,,,,,,cave [ENVO:00000067],,25 m,cave floor [ENVO:01000019],sediment [ENVO:00002007],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933926,Methylococcaceae bacterium,PMV_1,SAMN23768512,https://www.ncbi.nlm.nih.gov/biosample/SAMN23768512,True,PRJNA777757,777757,https://www.ncbi.nlm.nih.gov/bioproject/777757,,Romania: Movile Cave,,43.8 N 28.58 E,,,"Lower gallery with a lake; inside a wall diverticulum, 1 m above the cave floor",PMV_1.33,1,metagenomic assembly,sediment metagenome,This BioSample is a metagenomic assembly obtained from the sediment metagenome BioSample: SAMN22875101,,,,,,,,,,,,,,,,,,,,,0-5 cm,,,,,,,,cave [ENVO:00000067],,25 m,cave wall [ENVO:00002144],sediment [ENVO:00002007],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933926,Methylococcaceae bacterium,MIMAG Metagenome-assembled Genome sample from Methylococcaceae bacterium,SAMN23376624,https://www.ncbi.nlm.nih.gov/biosample/SAMN23376624,True,PRJNA782101,782101,https://www.ncbi.nlm.nih.gov/bioproject/782101,,not applicable,,37.78276 S 49.64936 E,,,microbes were collected at JL-Dive100-S03,D100SM.bin.9,1,metagenomic assembly,marine sediment metagenome,SAMN23339564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replicate = biological replicate 80,,,,,,,,,,,,,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__QPIN01;s__,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933926,Methylococcaceae bacterium,MIMAG Metagenome-assembled Genome sample from Methylococcaceae bacterium,SAMN23376603,https://www.ncbi.nlm.nih.gov/biosample/SAMN23376603,True,PRJNA782101,782101,https://www.ncbi.nlm.nih.gov/bioproject/782101,,not applicable,,37.78276 S 49.64936 E,,,microbes were collected at JL-Dive100-S03,D100SM.bin.16,1,metagenomic assembly,marine sediment metagenome,SAMN23339564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,replicate = biological replicate 59,,,,,,,,,,,,,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__QPIN01;s__,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243233,Methylococcus capsulatus str. Bath,Microbe sample from Methylococcus capsulatus,SAMN24903338,https://www.ncbi.nlm.nih.gov/biosample/SAMN24903338,True,PRJNA796612,796612,https://www.ncbi.nlm.nih.gov/bioproject/796612,Bath,NA,,,,,NA,,,Cell culture,,,SRS11637953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173365,Methylobacter tundripaludum,Methylobacter tundripaludum Tobar13m-G39,SAMN21020391,https://www.ncbi.nlm.nih.gov/biosample/SAMN21020391,True,PRJNA639779,639779,https://www.ncbi.nlm.nih.gov/bioproject/639779,,Spain: Laguna del Tobar,,40.546053 N 2.050427 W,,,aquatic biome,Tobar13m-G39,1,metagenomic assembly,lake water metagenome,SAMN15249357,,,,,,,,,,,,,,,,,,,,,13 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933926,Methylococcaceae bacterium,Methylomonadaceae bacterium Tobar13m-G37,SAMN21020389,https://www.ncbi.nlm.nih.gov/biosample/SAMN21020389,True,PRJNA639779,639779,https://www.ncbi.nlm.nih.gov/bioproject/639779,,Spain: Laguna del Tobar,,40.546053 N 2.050427 W,,,aquatic biome,Tobar13m-G37,1,metagenomic assembly,lake water metagenome,SAMN15249357,,,,,,,,,,,,,,,,,,,,,13 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933926,Methylococcaceae bacterium,Methylococcaceae bacterium Tobar13m-G36,SAMN21020388,https://www.ncbi.nlm.nih.gov/biosample/SAMN21020388,True,PRJNA639779,639779,https://www.ncbi.nlm.nih.gov/bioproject/639779,,Spain: Laguna del Tobar,,40.546053 N 2.050427 W,,,aquatic biome,Tobar13m-G36,1,metagenomic assembly,lake water metagenome,SAMN15249357,,,,,,,,,,,,,,,,,,,,,13 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
